ID,NrDocument,NrDocInitial,TipDoc,DocTypeXRP,DataDocEfectiva,DataScad,Semn,Moneda,AmountDoc,AmountDoc_RON,PlataPrin,CodClient,DenumireClient,ClasaClient
183058,0002232095,NULL,I,PMT,2023-12-18,NULL,-1,EUR,322.2000,1601.6200,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183059,0002232096,NULL,I,PMT,2023-12-18,NULL,-1,EUR,377.2800,1875.4200,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183060,0002232097,NULL,I,PMT,2023-12-18,NULL,-1,EUR,617.8200,3071.1200,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183067,0002232104,NULL,I,PMT,2023-12-19,NULL,-1,EUR,3450.7100,17141.7500,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183068,0002232105,NULL,I,PMT,2023-12-19,NULL,-1,EUR,4485.2300,22280.8300,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183077,0002232914,NULL,I,PMT,2023-12-21,NULL,-1,EUR,10000.0000,49702.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183088,0002232926,NULL,I,PMT,2023-12-29,NULL,-1,EUR,10000.0000,49753.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183140,0002069199,NULL,I,PMT,2023-11-16,NULL,-1,EUR,231.2400,1149.2900,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183157,0002069100,NULL,I,PMT,2023-11-06,NULL,-1,EUR,343.4400,1706.9300,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183200,0001872207,NULL,I,PMT,2023-09-27,NULL,-1,EUR,4082.8600,20290.1800,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183201,0001872208,NULL,I,PMT,2023-09-19,NULL,-1,CZK,34690.1600,7049.0400,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
183218,0001999691,NULL,I,PMT,2023-10-23,NULL,-1,EUR,824.4700,4100.4200,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183220,0001999693,NULL,I,PMT,2023-10-23,NULL,-1,EUR,2117.0400,10528.8900,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
183238,0001966334,NULL,I,PMT,2023-10-10,NULL,-1,EUR,231.2600,1148.9500,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183241,0001966338,NULL,I,PMT,2023-10-10,NULL,-1,EUR,3241.9400,16106.6100,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183254,0001871813,NULL,I,PMT,2023-09-14,NULL,-1,EUR,4477.6300,22252.4800,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183265,0001795788,NULL,I,PMT,2023-09-04,NULL,-1,EUR,2442.1800,12074.1400,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183278,0001703127,NULL,I,PMT,2023-08-21,NULL,-1,EUR,677.6200,3350.2900,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183279,0001703128,NULL,I,PMT,2023-08-21,NULL,-1,EUR,801.6400,3963.4700,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183298,0001687369,NULL,I,PMT,2023-08-01,NULL,-1,EUR,2726.0000,13451.7200,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183301,0001592229,NULL,I,PMT,2023-07-21,NULL,-1,EUR,241.4400,1192.7900,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183303,0001592231,NULL,I,PMT,2023-07-21,NULL,-1,EUR,1308.0200,6462.0100,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183317,0001592150,NULL,I,PMT,2023-07-18,NULL,-1,EUR,10541.5400,52081.5300,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183338,0001531387,NULL,I,PMT,2023-06-22,NULL,-1,EUR,768.0600,3811.6500,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183345,0001531396,NULL,I,PMT,2023-06-29,NULL,-1,EUR,4105.2600,20355.1100,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183356,0001592092,NULL,I,PMT,2023-07-11,NULL,-1,EUR,1426.9800,7065.5500,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183369,0001512946,NULL,I,PMT,2023-06-07,NULL,-1,EUR,450.4800,2235.0600,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183380,0001512958,NULL,I,PMT,2023-06-13,NULL,-1,EUR,842.5700,4176.4500,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183417,0001381666,NULL,I,PMT,2023-04-11,NULL,-1,EUR,2163.9600,10671.5700,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183421,0001381670,NULL,I,PMT,2023-04-18,NULL,-1,EUR,788.3400,3896.9200,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183430,0001286735,NULL,I,PMT,2023-03-24,NULL,-1,EUR,1902.8600,9364.7400,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183433,0001286739,NULL,I,PMT,2023-03-27,NULL,-1,EUR,1305.0200,6427.8800,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183435,0001286743,NULL,I,PMT,2023-03-30,NULL,-1,EUR,1596.7800,7900.7100,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183446,0001112778,NULL,I,PMT,2023-02-22,NULL,-1,EUR,2238.9000,11013.8200,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183449,0001112781,NULL,I,PMT,2023-02-27,NULL,-1,EUR,329.6800,1621.0400,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183450,0001112536,NULL,I,PMT,2023-02-22,NULL,-1,EUR,2238.9000,11013.8200,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183452,0001111347,NULL,I,PMT,2023-02-10,NULL,-1,EUR,2582.5000,12628.4300,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183459,0001050796,NULL,I,PMT,2023-01-13,NULL,-1,EUR,9760.9700,48179.1700,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183460,0001050522,NULL,I,PMT,2023-01-09,NULL,-1,EUR,1711.5600,8436.7900,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183466,0001050791,NULL,I,PMT,2023-01-19,NULL,-1,EUR,10000.0000,49355.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183473,0001050915,NULL,I,PMT,2023-01-26,NULL,-1,EUR,10000.0000,49016.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183477,0001032840,NULL,I,PMT,2023-01-09,NULL,-1,EUR,3574.5800,17620.1800,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183478,0001032840,0001032840,I,RPM,2023-01-16,NULL,1,EUR,3574.5800,17620.1800,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183483,0002585562,0002585562,I,RPM,2024-04-26,NULL,1,USD,200.8500,935.3000,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183497,0002674186,NULL,I,REF,2024-05-31,NULL,1,EUR,2681.2400,13343.4600,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183499,0001112778,0001112778,I,RPM,2023-03-02,NULL,1,EUR,2238.9000,11013.8200,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183503,840372,NULL,I,PPM,2022-10-13,NULL,-1,EUR,516.3700,2550.7100,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183514,717659,NULL,I,PPM,2022-09-20,NULL,-1,EUR,187.1400,921.2200,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183526,728374,NULL,I,PPM,2022-10-03,NULL,-1,EUR,395.1400,1955.5500,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183527,743457,NULL,I,PPM,2022-10-04,NULL,-1,EUR,7769.7700,38444.8200,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183529,763347,NULL,I,PPM,2022-10-05,NULL,-1,EUR,891.0500,4408.1100,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183537,176891,NULL,I,PPM,2022-03-04,NULL,-1,EUR,0.2300,1.1400,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183539,176898,NULL,I,PPM,2022-03-15,NULL,-1,EUR,400.0900,1980.0500,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183549,706700,NULL,I,PPM,2022-09-08,NULL,-1,EUR,7863.2800,38199.8100,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183557,980900,NULL,I,PMT,2022-12-28,NULL,-1,EUR,1265.2800,6235.0500,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183558,980901,NULL,I,PMT,2022-12-29,NULL,-1,EUR,18817.1200,93075.1200,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183594,894903,NULL,I,PMT,2022-10-25,NULL,-1,EUR,270.4300,1328.8700,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183609,668885,NULL,I,PMT,2022-08-12,NULL,-1,EUR,1378.9300,6769.1700,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183618,067971,NULL,I,PMT,2022-01-11,NULL,-1,EUR,9863.0100,48774.5600,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183619,067973,NULL,I,PMT,2022-01-19,NULL,-1,EUR,10000.0000,49447.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183622,067976,NULL,I,PMT,2022-01-26,NULL,-1,EUR,1054.3800,5213.1700,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183631,572081,NULL,I,PMT,2022-07-20,NULL,-1,EUR,6578.1700,32492.8700,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183632,572082,NULL,I,PMT,2022-07-20,NULL,-1,EUR,265.9800,1313.8100,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183647,336679,NULL,I,PMT,2022-06-30,NULL,-1,EUR,3066.1000,15174.1300,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183657,284386,NULL,I,PMT,2022-04-07,NULL,-1,EUR,500.0000,2471.3000,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183659,284388,NULL,I,PMT,2022-04-08,NULL,-1,EUR,1709.2000,8446.7000,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183662,284391,NULL,I,PMT,2022-04-21,NULL,-1,EUR,793.4200,3922.7500,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183682,176883,NULL,I,PMT,2022-03-01,NULL,-1,EUR,3000.0000,14844.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183686,176890,NULL,I,PMT,2022-03-04,NULL,-1,EUR,6964.4400,34466.3200,VIRAMENT,CLI000008,Theta Style SRL,DISTR
183688,176893,NULL,I,PMT,2022-03-10,NULL,-1,EUR,3000.0000,14847.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183690,176897,NULL,I,PMT,2022-03-15,NULL,-1,EUR,2633.0600,13031.0100,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183694,177844,NULL,I,PMT,2022-03-24,NULL,-1,EUR,500.0000,2473.7000,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183698,137412,NULL,I,PMT,2022-02-03,NULL,-1,EUR,500.0000,2473.1000,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183699,137413,NULL,I,PMT,2022-02-03,NULL,-1,EUR,10000.0000,49462.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183700,137414,NULL,I,PMT,2022-02-08,NULL,-1,EUR,5000.0000,24730.0000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
183701,137415,NULL,I,PMT,2022-02-10,NULL,-1,EUR,500.0000,2472.9500,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
183706,137421,NULL,I,PMT,2022-02-21,NULL,-1,EUR,3000.0000,14833.5000,VIRAMENT,CLI000001,Alpha Distrib SRL,DISTR
185736,0002499678,NULL,I,PMT,2024-06-28,NULL,-1,RON,2368.1000,2368.1000,BO,CLI000010,Kappa Moda SA,DISTR
185779,VRDD001392,NULL,F,CRM,2024-06-28,NULL,-1,RON,3703.2800,3703.2800,NULL,CLI000009,Iota Boutique SRL,DISTR
185815,0002767306,NULL,I,PMT,2024-07-01,NULL,-1,EUR,610.6000,3039.0200,VIRAMENT,CLI000007,Eta Prodaja s.r.o.,DISTR
185816,0002767307,NULL,I,PMT,2024-07-01,NULL,-1,EUR,671.7800,3343.5200,VIRAMENT,CLI000007,Eta Prodaja s.r.o.,DISTR
185826,0002506198,NULL,I,PMT,2024-07-01,NULL,-1,RON,3000.0000,3000.0000,BO,CLI000010,Kappa Moda SA,DISTR
185870,0002776399,NULL,I,PMT,2024-07-02,NULL,-1,RON,25407.6900,25407.6900,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
185893,0002776402,NULL,I,PMT,2024-07-02,NULL,-1,EUR,3419.8200,17020.4400,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
185977,0002499591,NULL,I,PMT,2024-07-04,NULL,-1,RON,5543.4000,5543.4000,BO,CLI000010,Kappa Moda SA,DISTR
186059,0002788624,NULL,I,PMT,2024-07-08,NULL,-1,EUR,1517.0000,7550.5600,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
186087,0002549818,NULL,I,PMT,2024-07-08,NULL,-1,RON,3000.0000,3000.0000,BO,CLI000010,Kappa Moda SA,DISTR
186243,0002506142,NULL,I,PMT,2024-07-11,NULL,-1,RON,3752.0600,3752.0600,BO,CLI000010,Kappa Moda SA,DISTR
186247,0002549771,NULL,I,PMT,2024-07-10,NULL,-1,RON,1785.0000,1785.0000,BO,CLI000010,Kappa Moda SA,DISTR
186251,0002555315,NULL,I,PMT,2024-07-11,NULL,-1,RON,1713.6000,1713.6000,BO,CLI000010,Kappa Moda SA,DISTR
186378,0002820445,NULL,I,PMT,2024-07-15,NULL,-1,EUR,1392.6600,6926.6700,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
186500,0002549823,NULL,I,PMT,2024-07-15,NULL,-1,RON,3873.4400,3873.4400,BO,CLI000010,Kappa Moda SA,DISTR
186508,0002574228,NULL,I,PMT,2024-07-16,NULL,-1,RON,4426.8000,4426.8000,BO,CLI000010,Kappa Moda SA,DISTR
186512,0002574239,NULL,I,PMT,2024-07-18,NULL,-1,RON,3974.6000,3974.6000,BO,CLI000010,Kappa Moda SA,DISTR
186606,0002842596,NULL,I,PMT,2024-07-22,NULL,-1,EUR,188.2800,935.9200,VIRAMENT,CLI000007,Eta Prodaja s.r.o.,DISTR
186624,VFDD00118559,NULL,F,INV,2024-07-22,2024-10-21,1,RON,3617.6000,3617.6000,NULL,CLI000010,Kappa Moda SA,DISTR
186643,0002844741,NULL,I,PMT,2024-07-23,NULL,-1,RON,38326.3300,38326.3300,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
186658,XRP0282,NULL,F,CRM,2024-07-24,NULL,-1,RON,7417.9600,7417.9600,NULL,CLI000002,Beta Retail SA,DISTR
186722,VFDD00118590,NULL,F,INV,2024-07-25,2024-07-25,1,RON,692.0900,692.0900,NULL,CLI000002,Beta Retail SA,DISTR
186802,0002574141,NULL,I,PMT,2024-07-22,NULL,-1,RON,1542.2400,1542.2400,BO,CLI000010,Kappa Moda SA,DISTR
186811,0002584194,NULL,I,PMT,2024-07-24,NULL,-1,RON,4000.0000,4000.0000,BO,CLI000010,Kappa Moda SA,DISTR
186812,0002584197,NULL,I,PMT,2024-07-25,NULL,-1,RON,5639.0000,5639.0000,BO,CLI000010,Kappa Moda SA,DISTR
186857,VFDD00118604,NULL,F,INV,2024-07-29,2024-10-28,1,RON,3617.6000,3617.6000,NULL,CLI000010,Kappa Moda SA,DISTR
186901,VFDD00118615,NULL,F,INV,2024-07-30,2024-10-28,1,RON,3617.6000,3617.6000,NULL,CLI000009,Iota Boutique SRL,DISTR
186902,0002863258,NULL,I,PMT,2024-07-29,NULL,-1,RON,692.0900,692.0900,RAMBURS,CLI000002,Beta Retail SA,DISTR
186924,0002584200,NULL,I,PMT,2024-07-30,NULL,-1,RON,2970.2400,2970.2400,BO,CLI000010,Kappa Moda SA,DISTR
186929,0002588866,NULL,I,PMT,2024-07-29,NULL,-1,RON,9512.8600,9512.8600,BO,CLI000010,Kappa Moda SA,DISTR
187138,VFDD00118667,NULL,F,INV,2024-08-05,2024-08-05,1,RON,2104.0400,2104.0400,NULL,CLI000002,Beta Retail SA,DISTR
187165,VFDD00118642,NULL,F,INV,2024-08-05,2024-08-05,1,RON,5946.4400,5946.4400,NULL,CLI000003,Gamma Comert SRL,DISTR
187199,0002890964,NULL,I,PMT,2024-08-05,NULL,-1,RON,4224.1000,4224.1000,VIRAMENT,CLI000002,Beta Retail SA,DISTR
187200,0002890957,NULL,I,PMT,2024-08-05,NULL,-1,RON,7608.2900,7608.2900,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
187208,0002890959,NULL,I,PMT,2024-08-05,NULL,-1,RON,5946.4400,5946.4400,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
187210,0002890961,NULL,I,PMT,2024-08-05,NULL,-1,RON,5828.9800,5828.9800,VIRAMENT,CLI000010,Kappa Moda SA,DISTR
187211,0002890961,0002890961,I,RPM,2024-08-05,NULL,1,RON,5828.9800,5828.9800,VIRAMENT,CLI000010,Kappa Moda SA,DISTR
187229,VFDD00118709,NULL,F,INV,2024-08-06,2024-08-07,1,RON,4623.7600,4623.7600,NULL,CLI000004,Delta Magazin SA,DISTR
187237,VRDD0171123,NULL,F,CRM,2024-08-06,NULL,-1,RON,1188.6300,1188.6300,NULL,CLI000002,Beta Retail SA,DISTR
187258,VFDD00118744,NULL,F,INV,2024-08-07,2024-11-05,1,RON,9843.6800,9843.6800,NULL,CLI000009,Iota Boutique SRL,DISTR
187285,VFDD00118732,NULL,F,INV,2024-08-07,2024-08-08,1,RON,2984.5300,2984.5300,NULL,CLI000004,Delta Magazin SA,DISTR
187289,VFDD00118745,NULL,F,INV,2024-08-07,2024-08-08,1,RON,11642.0600,11642.0600,NULL,CLI000002,Beta Retail SA,DISTR
187318,0002908608,NULL,I,PMT,2024-08-07,NULL,-1,RON,9029.7200,9029.7200,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
187342,0002618886,NULL,I,PMT,2024-08-05,NULL,-1,RON,6092.8000,6092.8000,BO,CLI000010,Kappa Moda SA,DISTR
187379,0002908607,NULL,I,PMT,2024-08-07,NULL,-1,RON,9903.2000,9903.2000,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
187398,0002908605,NULL,I,PMT,2024-08-07,NULL,-1,RON,18820.5800,18820.5800,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
187428,VFDD00118768,NULL,F,INV,2024-08-08,2024-08-08,1,RON,18820.5800,18820.5800,NULL,CLI000003,Gamma Comert SRL,DISTR
187435,VFDD00118801,NULL,F,INV,2024-08-08,2024-11-06,1,RON,4569.6000,4569.6000,NULL,CLI000010,Kappa Moda SA,DISTR
187446,VFDD00118780,NULL,F,INV,2024-08-08,2024-08-09,1,RON,30554.3200,30554.3200,NULL,CLI000002,Beta Retail SA,DISTR
187449,VFDD00118786,NULL,F,INV,2024-08-08,2024-08-09,1,RON,9903.2000,9903.2000,NULL,CLI000004,Delta Magazin SA,DISTR
187482,VDSK1046,NULL,F,INV,2024-08-06,2024-11-04,1,EUR,880.2000,4380.6700,NULL,CLI000005,Epsilon Trade SRL,DISTR
187487,RDSK98,NULL,F,CRM,2024-07-25,NULL,-1,CZK,46.1300,229.4400,NULL,CLI000007,Eta Prodaja s.r.o.,DISTR
187507,0002917723,NULL,I,PMT,2024-08-07,NULL,-1,RON,2104.0400,2104.0400,RAMBURS,CLI000002,Beta Retail SA,DISTR
187509,0002917732,NULL,I,PMT,2024-08-08,NULL,-1,RON,30554.3200,30554.3200,VIRAMENT,CLI000002,Beta Retail SA,DISTR
187613,0002922635,NULL,I,PMT,2024-08-09,NULL,-1,EUR,931.3900,4635.2500,VIRAMENT,CLI000008,Theta Style SRL,DISTR
187646,VFDD00118862,NULL,F,INV,2024-08-12,2024-11-11,1,RON,3260.6000,3260.6000,NULL,CLI000009,Iota Boutique SRL,DISTR
187680,VFDD00118894,NULL,F,INV,2024-08-13,2024-08-19,1,RON,10556.6100,10556.6100,NULL,CLI000004,Delta Magazin SA,DISTR
187793,VDSK1061,NULL,F,INV,2024-08-12,2024-11-10,1,EUR,931.3600,4635.2900,NULL,CLI000008,Theta Style SRL,DISTR
187828,VFDD00118925,NULL,F,INV,2024-08-14,2024-08-14,1,RON,8953.5700,8953.5700,NULL,CLI000003,Gamma Comert SRL,DISTR
187845,VFDD00118935,NULL,F,INV,2024-08-14,2024-11-12,1,RON,6997.2000,6997.2000,NULL,CLI000010,Kappa Moda SA,DISTR
187849,VFDD00118957,NULL,F,INV,2024-08-14,2024-11-12,1,RON,2106.3000,2106.3000,NULL,CLI000010,Kappa Moda SA,DISTR
187940,VFDD00118979,NULL,F,INV,2024-08-16,2024-08-16,1,RON,3917.2500,3917.2500,NULL,CLI000002,Beta Retail SA,DISTR
187960,VFDD00119000,NULL,F,INV,2024-08-16,2024-11-14,1,RON,5285.9800,5285.9800,NULL,CLI000010,Kappa Moda SA,DISTR
187998,VDSK1083,NULL,F,INV,2024-08-16,2024-10-15,1,EUR,812.0000,4040.5900,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
188033,0002948087,NULL,I,PMT,2024-08-16,NULL,-1,RON,10263.1500,10263.1500,VIRAMENT,CLI000002,Beta Retail SA,DISTR
188035,0002948089,NULL,I,PMT,2024-08-16,NULL,-1,RON,8953.5700,8953.5700,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
188110,VFDD00119073,NULL,F,INV,2024-08-19,2024-08-20,1,RON,10263.1500,10263.1500,NULL,CLI000002,Beta Retail SA,DISTR
188125,VFDD00119038,NULL,F,INV,2024-08-19,2024-11-18,1,RON,3903.2000,3903.2000,NULL,CLI000009,Iota Boutique SRL,DISTR
188136,XRP0320,NULL,F,CRM,2024-08-20,NULL,-1,EUR,2411.6400,12003.4600,NULL,CLI000001,Alpha Distrib SRL,DISTR
188137,XRP0321,XRP0315,F,CRM,2024-08-20,NULL,-1,EUR,2411.6400,12000.5600,NULL,CLI000001,Alpha Distrib SRL,DISTR
188138,XRP0315,NULL,F,DRM,2024-08-16,2024-08-16,1,EUR,2411.6400,12000.5600,NULL,CLI000001,Alpha Distrib SRL,DISTR
188151,0002971462,NULL,I,PMT,2024-08-14,NULL,-1,EUR,390.3000,1942.2900,VIRAMENT,CLI000005,Epsilon Trade SRL,DISTR
188205,VFDD00119128,NULL,F,INV,2024-08-20,2024-11-18,1,RON,6004.7400,6004.7400,NULL,CLI000010,Kappa Moda SA,DISTR
188206,VFDD00119129,NULL,F,INV,2024-08-20,2024-11-18,1,RON,6004.7400,6004.7400,NULL,CLI000010,Kappa Moda SA,DISTR
188217,VFDD00119116,NULL,F,INV,2024-08-20,2024-08-26,1,RON,4510.7100,4510.7100,NULL,CLI000004,Delta Magazin SA,DISTR
188243,0002981255,NULL,I,PMT,2024-08-20,NULL,-1,RON,18371.0000,18371.0000,VIRAMENT,CLI000009,Iota Boutique SRL,DISTR
188381,0002984022,NULL,I,PMT,2024-08-20,NULL,-1,RON,3917.2500,3917.2500,RAMBURS,CLI000002,Beta Retail SA,DISTR
188494,VFDD00119239,NULL,F,INV,2024-08-26,2024-08-26,1,RON,4485.7000,4485.7000,NULL,CLI000002,Beta Retail SA,DISTR
188550,VFDD00119271,NULL,F,INV,2024-08-26,2024-08-26,1,RON,2401.1900,2401.1900,NULL,CLI000003,Gamma Comert SRL,DISTR
188557,RDSK100,NULL,F,CRM,2024-08-21,NULL,-1,EUR,36.4900,181.5000,NULL,CLI000008,Theta Style SRL,DISTR
188652,VFDD00119302,NULL,F,INV,2024-08-28,2024-11-26,1,RON,1320.9000,1320.9000,NULL,CLI000009,Iota Boutique SRL,DISTR
188668,0003010879,NULL,I,PMT,2024-08-28,NULL,-1,RON,2401.1900,2401.1900,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
188773,0003013576,NULL,I,PMT,2024-08-30,NULL,-1,RON,23905.5700,23905.5700,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
188797,VRDD0171153,NULL,F,CRM,2024-08-29,NULL,-1,RON,161.8400,161.8400,NULL,CLI000010,Kappa Moda SA,DISTR
188810,VFDD00119332,NULL,F,INV,2024-08-29,2024-09-03,1,RON,8838.2500,8838.2500,NULL,CLI000004,Delta Magazin SA,DISTR
188875,VFDD00119413,NULL,F,INV,2024-09-02,2024-09-02,1,RON,2057.5100,2057.5100,NULL,CLI000002,Beta Retail SA,DISTR
188899,0003023838,NULL,I,PMT,2024-08-30,NULL,-1,RON,4485.7000,4485.7000,RAMBURS,CLI000002,Beta Retail SA,DISTR
188916,VDSK1108,NULL,F,INV,2024-08-28,2024-11-26,1,EUR,2125.2000,10576.0600,NULL,CLI000005,Epsilon Trade SRL,DISTR
188939,VFDD00119426,NULL,F,INV,2024-09-03,2024-09-09,1,RON,8422.2300,8422.2300,NULL,CLI000004,Delta Magazin SA,DISTR
189012,0003062480,NULL,I,PMT,2024-09-04,NULL,-1,RON,8422.2300,8422.2300,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
189027,0003062485,NULL,I,PMT,2024-09-04,NULL,-1,EUR,5800.0400,28848.2400,VIRAMENT,CLI000008,Theta Style SRL,DISTR
189058,VFDD00119456,NULL,F,INV,2024-09-05,2024-09-05,1,RON,5462.5700,5462.5700,NULL,CLI000003,Gamma Comert SRL,DISTR
189066,0003062595,NULL,I,PMT,2024-09-04,NULL,-1,RON,2057.5100,2057.5100,RAMBURS,CLI000002,Beta Retail SA,DISTR
189147,VFDD0152199,NULL,F,INV,2024-09-06,2024-09-11,1,RON,4827.2400,4827.2400,NULL,CLI000004,Delta Magazin SA,DISTR
189327,0003089663,NULL,I,PMT,2024-09-09,NULL,-1,RON,4827.2400,4827.2400,VIRAMENT,CLI000004,Delta Magazin SA,DISTR
189358,0003089662,NULL,I,PMT,2024-09-09,NULL,-1,RON,5462.5700,5462.5700,VIRAMENT,CLI000003,Gamma Comert SRL,DISTR
189422,VFDD00119645,NULL,F,INV,2024-09-11,2024-12-10,1,RON,12268.9000,12268.9000,NULL,CLI000009,Iota Boutique SRL,DISTR
189452,VFDD00119670,NULL,F,INV,2024-09-12,2024-09-16,1,RON,2973.2200,2973.2200,NULL,CLI000003,Gamma Comert SRL,DISTR
189464,VFDD00119682,NULL,F,INV,2024-09-12,2024-09-17,1,RON,4420.7400,4420.7400,NULL,CLI000002,Beta Retail SA,DISTR
189524,VDSK1141,NULL,F,INV,2024-09-04,2024-11-03,1,EUR,1367.2000,6800.1800,NULL,CLI000006,Zeta Obchod s.r.o.,DISTR
189537,VDSK1154,NULL,F,INV,2024-09-04,2024-12-03,1,EUR,5836.5000,29029.5800,NULL,CLI000008,Theta Style SRL,DISTR
189539,VDSK1156,NULL,F,INV,2024-09-05,2024-12-04,1,EUR,1636.0000,8135.6600,NULL,CLI000007,Eta Prodaja s.r.o.,DISTR
189560,VRDD0171161,NULL,F,CRM,2024-09-13,NULL,-1,RON,152.3200,152.3200,NULL,CLI000009,Iota Boutique SRL,DISTR
189646,VFDD00119760,NULL,F,INV,2024-09-16,2024-09-23,1,RON,10348.6200,10348.6200,NULL,CLI000004,Delta Magazin SA,DISTR
189704,0003126337,NULL,I,PMT,2024-09-11,NULL,-1,EUR,812.0000,4039.0500,VIRAMENT,CLI000006,Zeta Obchod s.r.o.,DISTR
