ID,ITEM_CODE,ITEM_NAME,ITEM_DESCRIPTION,BRAND_ID,SEASON_ID,ITEM_TYPE_ID,CATEGORY_ID,VAT,LAST_COST_PRICE,MAIN_BARCODE,SUPPLIER_CODE,WEIGHT,UM,ACTIVE
1061199,E6IN01195BKE64000499,E6E640004A 01-N  PANTOF VARA  BARBAT,E64004A BLACK FIRST LAYER CALF LEATHER,871,57,1,158,21,NULL,700000982834,E640004A,NULL,PER,1
1061200,E6IN02195BKE64000499,E6E640004B 02-N  PANTOF VARA  BARBAT,E64004B BROWN FIRST LAYER CALF LEATHER,871,57,1,158,21,NULL,700000982835,E640004B,NULL,PER,1
1061203,E6IN01111BKE64000299,E6E640002A 01-N  PANTOF  BARBAT,E64002A BLACK FIRST LAYER CALF LEATHER,871,57,1,12,21,NULL,700000982838,E640002A,NULL,PER,1
1061204,E6IN16111BKE64000299,E6E640002B 16-N  PANTOF  BARBAT,E64002B BROWN FIRST LAYER CALF LEATHER,871,57,1,12,21,NULL,700000982839,E640002B,NULL,PER,1
1061212,E6IN13195BKE64001799,E6E640017B 13-N  PANTOF VARA  BARBAT,E64017B WHITE FIRST LAYER CALF LEATHER,871,57,1,158,21,NULL,700000982847,E640017B,NULL,PER,1
1061213,E6IN13195BKE64001999,E6E640019 13-N  PANTOF VARA  BARBAT,E64019 WHITE FIRST LAYER CALF LEATHER,871,57,1,158,21,NULL,700000982848,E640019,NULL,PER,1
1061223,V6IN01111BKV64000299,V6V640002 01-N  PANTOF  BARBAT,K121-2-896 BLACK CALF LEATHER,1058,57,1,12,21,NULL,700000982858,V640002,NULL,PER,1
1061225,V6IN01111BKV64000399,V6V640003 01-N  PANTOF  BARBAT,7011-57-896 BLACK CALF LEATHER,1058,57,1,12,21,NULL,700000982860,V640003,NULL,PER,1
1061256,V6IN01111BKV64001699,V6V640016 01-N  PANTOF  BARBAT,H1025-1-896 BLACK CALF LEATHER,1058,57,1,12,21,NULL,700000982891,V640016,NULL,PER,1
1061260,L1IN01111BKL14000299,L1L140002A 01-N  PANTOF  BARBAT,A323229-A BLACK WATER DYEING CALF LEATHER+PUNCH HOLE,943,57,1,12,21,NULL,700000982895,L140002A,NULL,PER,1
1061261,L1IN16111BKL14000299,L1L140002B 16-N  PANTOF  BARBAT,A323229-B 251 BROWN CALF LEATHER+PUNCH HOLE,943,57,1,12,21,NULL,700000982896,L140002B,NULL,PER,1
1061268,B1IZ01111BKRE4000199,B1RE40001A 01-Z  PANTOF  BARBAT,L101S12102 BLACK CALF LEATHER+CALF  NUBUCK+LYCRA,832,57,1,12,21,NULL,700000982903,RE40001A,NULL,PER,1
1061272,B1IZ01111BKRE4000499,B1RE40004 01-Z  PANTOF  BARBAT,L101S11693 BLACK CALF LEATHER+BLACK POLISHED CALF LEATHER,832,57,1,12,21,NULL,700000982907,RE40004,NULL,PER,1
1061273,B1IN01111BKRE4000599,B1RE40005A 01-N  PANTOF  BARBAT,L101S12173 BLACK CALF LEATHER+LYCRA,832,57,1,12,21,NULL,700000982908,RE40005A,NULL,PER,1
1061275,B1IN42111BKRE4000599,B1RE40005C 42-N  PANTOF  BARBAT,L101S12193 NAVY CALF LEATHER+LYCRA,832,57,1,12,21,NULL,700000982910,RE40005C,NULL,PER,1
1061282,7OIN02195BKWG4000399,7OWG40003A 02-N  PANTOF VARA  BARBAT,RSD03A BROWN  CALF LEATHER,1249,57,1,158,21,NULL,700000982917,WG40003A,NULL,PER,1
1061283,7OIN01195BKWG4000399,7OWG40003B 01-N  PANTOF VARA  BARBAT,RSD03 BLACK CALF LEATHER,1249,57,1,158,21,NULL,700000982918,WG40003B,NULL,PER,1
1061289,7OIN02195BKWG4000699,7OWG40006A 02-N  PANTOF VARA  BARBAT,RSD06A BROWN  CALF LEATHER,1249,57,1,158,21,NULL,700000982924,WG40006A,NULL,PER,1
1061290,7OIN01195BKWG4000699,7OWG40006B 01-N  PANTOF VARA  BARBAT,RSD06 BLACK CALF LEATHER,1249,57,1,158,21,NULL,700000982925,WG40006B,NULL,PER,1
1061297,7OI102111BKWG4001099,7OWG40010A 02-1  PANTOF  BARBAT,RSD10A BROWN  CALF LEATHER,1249,57,1,12,21,NULL,700000982932,WG40010A,NULL,PER,1
1061298,7OIN01111BKWG4001099,7OWG40010B 01-N  PANTOF  BARBAT,RSD10 BLACK CALF LEATHER,1249,57,1,12,21,NULL,700000982933,WG40010B,NULL,PER,1
1061329,7OIN01111BKWG4002599,7OWG40025B 01-N  PANTOF  BARBAT,RSD25 BLACK CALF LEATHER,1249,57,1,12,21,NULL,700000982964,WG40025B,NULL,PER,1
1061343,7OIN01111BKWG4003699,7OWG40036 01-N  PANTOF  BARBAT,RSD36 BLACK CALF LEATHER,1249,57,1,12,21,NULL,700000982978,WG40036,NULL,PER,1
1061350,OTIN01111BKYD9515099,OTYD95150 01-N  PANTOF  BARBAT,BLACK LOTUS,24,57,1,12,21,NULL,700000982985,YD95150,NULL,PER,1
1061355,OTIN01111BK280499999,OT2804 01-N  PANTOF  BARBAT,BLACK LOTUS,24,57,1,12,21,NULL,700000982990,2804,NULL,PER,1
1061356,OTIN01111BK993919999,OT99391 01-N  PANTOF  BARBAT,BLACK LOTUS,24,57,1,12,21,NULL,700000982991,99391,NULL,PER,1
1061358,OTIN01111BK575999999,OT575 01-N  PANTOF  BARBAT,BLACK ZENIT,24,57,1,12,21,NULL,700000982993,575,NULL,PER,1
1061359,OTIN01111BK556999999,OT556 01-N  PANTOF  BARBAT,BLACK LOTUS,24,57,1,12,21,NULL,700000982994,556,NULL,PER,1
1061362,OTIN01111BK555999999,OT555 01-N  PANTOF  BARBAT,BLACK LOTUS BLACK SUEDE,24,57,1,12,21,NULL,700000982997,555,NULL,PER,1
1061368,OTIN01111BK280449999,OT2804-4 01-N  PANTOF  BARBAT,BLACK LOTUS/BLACK STITCHING,24,57,1,12,21,NULL,700000983003,2804-4,NULL,PER,1
1061376,OTI242111BK281899999,OT2818 42-2  PANTOF  BARBAT,NAVY PRINTED NABUK/GREY STITCHING/BORDO DECOR STITCHING,24,57,1,12,21,NULL,700000983011,2818,NULL,PER,1
1061379,OTI242111BK956599999,OT9565 42-2  PANTOF  BARBAT,NAVY NABUCK,24,57,1,12,21,NULL,700000983014,9565,NULL,PER,1
1061387,OTI214195BK955499999,OT9554 14-2  PANTOF VARA  BARBAT,KUM NUBUK/GREEN LABEL/BEIGE STITCHING/BEIGE LACE,24,57,1,158,21,NULL,700000983022,9554,NULL,PER,1
1061400,E6IN02111BKE62000699,E6E620006B 02-N  PANTOF  BARBAT,L25337-2 BROWN FIRST LAYER  CALF LEATHER,871,57,1,12,21,NULL,700000983035,E620006B,NULL,PER,1
1061401,E6IN01111BKE62000699,E6E620006A 01-N  PANTOF  BARBAT,L25337 BLACK FIRST LAYER  CALF LEATHER,871,57,1,12,21,NULL,700000983036,E620006A,NULL,PER,1
1061403,J2IN01111BKJ22001999,J2J220019A 01-N  PANTOF  BARBAT,66710 BLACK CALF LEATHER,922,57,1,12,21,NULL,700000983038,J220019A,NULL,PER,1
1061404,E6IN01111BKL99399999,E6L99399 01-N  PANTOF  BARBAT,E6006,871,57,1,12,21,NULL,700000983039,L99399,NULL,PER,1
1061406,E6IN01111BKE62001099,E6E620010 01-N  PANTOF  BARBAT,LT27563L BLACK FIRST LAYER  CALF LEATHER,871,57,1,12,21,NULL,700000983041,E620010,NULL,PER,1
1061464,X4IL01111DKX44000199,X4X440001A 01-L  PANTOF  DAMA,X440001A BLACK CALF PATENT LEATHER,1076,57,1,12,21,NULL,700000983099,X440001A,NULL,PER,1
1061467,X4IO01111DKX44000299,X4X440002A 01-O  PANTOF  DAMA,X440002A BLACK CALF PATENT LEATHER,1076,57,1,12,21,NULL,700000983102,X440002A,NULL,PER,1
1061468,X4IO23111DKX44000299,X4X440002B 23-O  PANTOF  DAMA,X440002B BORD. CALF PATENT LEATHER,1076,57,1,12,21,NULL,700000983103,X440002B,NULL,PER,1
1061469,X4IO40111DKX44000299,X4X440002C 40-O  PANTOF  DAMA,X440002C GREY CALF PATENT LEATHER,1076,57,1,12,21,NULL,700000983104,X440002C,NULL,PER,1
1061470,X4IL01111DKX44000399,X4X440003A 01-L  PANTOF  DAMA,X440003A BLACK CALF PATENT LEATHER,1076,57,1,12,21,NULL,700000983105,X440003A,NULL,PER,1
1061479,X4IL01111DKX44000799,X4X440007 01-L  PANTOF  DAMA,X440007 BLACK CALF PATENT LEATHER,1076,57,1,12,21,NULL,700000983114,X440007,NULL,PER,1
1061484,X4IN01111DKX44001099,X4X440010A 01-N  PANTOF  DAMA,X440010A BLACK CALF LEATHER,1076,57,1,12,21,NULL,700000983119,X440010A,NULL,PER,1
1061495,J8IL01111DKJ84000699,J8J840006A 01-L  PANTOF  DAMA,B23011-1L BLACK WRINKLE PATENT ACTION LEATHER,929,57,1,12,21,NULL,700000983130,J840006A,NULL,PER,1
1061514,J8IL01111DKJ84001599,J8J840015A 01-L  PANTOF  DAMA,B22111-5 BLACK ACTION LEATHER,929,57,1,12,21,NULL,700000983149,J840015A,NULL,PER,1
1061519,J8IN52111DKJ84001799,J8J840017B 52-N  PANTOF  DAMA,B22030-8 BEIGE WHITE CALF LEATHER,929,57,1,12,21,NULL,700000983154,J840017B,NULL,PER,1
1061521,J8IN01111DKJ84001899,J8J840018A 01-N  PANTOF  DAMA,B22030-2 BLACK CALF LEATHER,929,57,1,12,21,NULL,700000983156,J840018A,NULL,PER,1
1061565,HMIN08185DKHM4003099,HMHM40030 08-N  SABOT CU BARETA  DAMA,1F6276-0102-C1490A YELLOW GOAT LEATHER,646,57,1,143,21,NULL,700000983200,HM40030,NULL,PER,1
1061566,HMIN52185DKHM4003099,HMHM40030A 52-N  SABOT CU BARETA  DAMA,1F6276-0102-C1606A BEIGE WHITE GOAT LEATHER,646,57,1,143,21,NULL,700000983201,HM40030A,NULL,PER,1
1061574,HMII07115DKHM4003999,HMHM40039 07-I  PAPUC  DAMA,3C2080-0429-C178H BLUE GOAT SUEDE,646,57,1,16,21,NULL,700000983209,HM40039,NULL,PER,1
1061575,HMII81115DKHM4003999,HMHM40039A 81-I  PAPUC  DAMA,3C2080-0429-C1960H FUCHSIA GOAT SUEDE,646,57,1,16,21,NULL,700000983210,HM40039A,NULL,PER,1
1061576,HMIN14115DKHM4004199,HMHM40041 14-N  PAPUC  DAMA,3C2080-0617-C1899H BEIGE GREY GOAT LEATHER,646,57,1,16,21,NULL,700000983211,HM40041,NULL,PER,1
1061577,HMIN05115DKHM4004199,HMHM40041A 05-N  PAPUC  DAMA,3C2080-0617-C2019H RED GOAT LEATHER,646,57,1,16,21,NULL,700000983212,HM40041A,NULL,PER,1
1061599,X5IN01111DKX64000499,X5X640004A 01-N  PANTOF  DAMA,X640004A BLACK FIRST LAYER CALF LEATHER,1077,57,1,12,21,NULL,700000983234,X640004A,NULL,PER,1
1061600,X5IN52111DKX64000499,X5X640004B 52-N  PANTOF  DAMA,X640004B BEIGE FIRST LAYER CALF LEATHER,1077,57,1,12,21,NULL,700000983235,X640004B,NULL,PER,1
1061601,X5IN06111DKX64000499,X5X640004C 06-N  PANTOF  DAMA,X640004C GREEN FIRST LAYER CALF LEATHER,1077,57,1,12,21,NULL,700000983236,X640004C,NULL,PER,1
1061611,X5IN52114DKX64000899,X5X640008A 52-N  SANDA  DAMA,X640008A BEIGE FIRST LAYER CALF LEATHER,1077,57,1,15,21,NULL,700000983246,X640008A,NULL,PER,1
1061612,X5IN01114DKX64000899,X5X640008B 01-N  SANDA  DAMA,X640008B BLACK FIRST LAYER CALF LEATHER,1077,57,1,15,21,NULL,700000983247,X640008B,NULL,PER,1
1061613,X5IN52114DKX64000999,X5X640009A 52-N  SANDA  DAMA,X640009A BEIGE FIRST LAYER CALF LEATHER,1077,57,1,15,21,NULL,700000983248,X640009A,NULL,PER,1
1061631,H3IL01111DKDL4000799,H3DL40007A 01-L  PANTOF  DAMA,DX751-1A BLACK  ACTION LEATHER,902,57,1,12,21,NULL,700000983266,DL40007A,NULL,PER,1
1061632,H3ILB2111DKDL4000799,H3DL40007B B2-L  PANTOF  DAMA,DX751-1B DARK GREY ACTION LEATHER,902,57,1,12,21,NULL,700000983267,DL40007B,NULL,PER,1
1061633,H3IN15185DKDL4000899,H3DL40008A 15-N  SABOT CU BARETA  DAMA,DX728-3A COLOR GOAT LEATHER,902,57,1,143,21,NULL,700000983268,DL40008A,NULL,PER,1
1061637,H3IN15195DKDL4000999,H3DL40009 15-N  PANTOF VARA  DAMA,DX728-1 COLOR GOAT LEATHER,902,57,1,158,21,NULL,700000983272,DL40009,NULL,PER,1
1061638,H3IN01114DKDL4001099,H3DL40010A 01-N  SANDA  DAMA,LX729-3A BLACK  ACTION LEATHER,902,57,1,15,21,NULL,700000983273,DL40010A,NULL,PER,1
1061639,H3IN13114DKDL4001099,H3DL40010B 13-N  SANDA  DAMA,LX729-3B WHITE ACTION LEATHER,902,57,1,15,21,NULL,700000983274,DL40010B,NULL,PER,1
1061641,H3IL40111DKDL4001199,H3DL40011B 40-L  PANTOF  DAMA,DX611-1B GREY GREEN ACTION LEATHER,902,57,1,12,21,NULL,700000983276,DL40011B,NULL,PER,1
1061643,H3IT12195DKDL4001399,H3DL40013 12-T  PANTOF VARA  DAMA,071301 APRICOT MESH FABRIC,902,57,1,158,21,NULL,700000983278,DL40013,NULL,PER,1
1061645,H3IN13111DKDL4001599,H3DL40015A 13-N  PANTOF  DAMA,18311-2A WHITE CALF LEATHER,902,57,1,12,21,NULL,700000983280,DL40015A,NULL,PER,1
1061646,H3INJ9111DKDL4001599,H3DL40015B J9-N  PANTOF  DAMA,18311-2B WHITE CALF LEATHER,902,57,1,12,21,NULL,700000983281,DL40015B,NULL,PER,1
1061649,H3IN13111DKDL4001799,H3DL40017 13-N  PANTOF  DAMA,18312-1 WHITE ACTION LEATHER,902,57,1,12,21,NULL,700000983284,DL40017,NULL,PER,1
1061650,M4IL01111DKM44000199,M4M440001A 01-L  PANTOF  DAMA,23656-2 BLACK FIRST LAYER CALF PATENT LEATHER,965,57,1,12,21,NULL,700000983285,M440001A,NULL,PER,1
1061651,M4IL23111DKM44000199,M4M440001B 23-L  PANTOF  DAMA,23656-2 BORD. FIRST LAYER CALF PATENT LEATHER,965,57,1,12,21,NULL,700000983286,M440001B,NULL,PER,1
1061652,M4IL01111DKM44000299,M4M440002A 01-L  PANTOF  DAMA,23656-10 BLACK FIRST LAYER CALF PATENT LEATHER,965,57,1,12,21,NULL,700000983287,M440002A,NULL,PER,1
1061653,M4IL03111DKM44000299,M4M440002B 03-L  PANTOF  DAMA,23656-10 KHAKI FIRST LAYER CALF PATENT LEATHER,965,57,1,12,21,NULL,700000983288,M440002B,NULL,PER,1
1061665,M4IN03103DKM44000899,M4M440008A 03-N  BALERIN  DAMA,23636-7 APRICOT FIRST LAYER CALF LEATHER,965,57,1,235,21,NULL,700000983300,M440008A,NULL,PER,1
1061670,M4IN52103DKM44001099,M4M440010B 52-N  BALERIN  DAMA,2098-6 WHITE FIRST LAYER CALF LEATHER,965,57,1,235,21,NULL,700000983305,M440010B,NULL,PER,1
1061672,M4IN01111DKM44001199,M4M440011A 01-N  PANTOF  DAMA,2092-3 BLACK FIRST LAYER CALF LEATHER,965,57,1,12,21,NULL,700000983307,M440011A,NULL,PER,1
1061673,M4IN52111DKM44001199,M4M440011B 52-N  PANTOF  DAMA,2092-3 WHITE FIRST LAYER CALF LEATHER,965,57,1,12,21,NULL,700000983308,M440011B,NULL,PER,1
1061676,M4IN14103DKM44001299,M4M440012 14-N  BALERIN  DAMA,23666-1 GREY FIRST LAYER CALF LEATHER,965,57,1,235,21,NULL,700000983311,M440012,NULL,PER,1
1061678,H1IL52114DKWC4000199,H1WC40001B 52-L  SANDA  DAMA,72802K1-1 BEIGE PATENT LEATHER,900,57,1,15,21,NULL,700000983313,WC40001B,NULL,PER,1
1061679,H1IL03114DKWC4000199,H1WC40001C 03-L  SANDA  DAMA,72802K1-2 APRICOT PATENT LEATHER,900,57,1,15,21,NULL,700000983314,WC40001C,NULL,PER,1
1061680,H1IL01114DKWC4000199,H1WC40001D 01-L  SANDA  DAMA,72802K1 BLACK PATENT LEATHER,900,57,1,15,21,NULL,700000983315,WC40001D,NULL,PER,1
1061683,H1IN13115DKWC4000399,H1WC40003A 13-N  PAPUC  DAMA,27096C3 WHITE ACTION LEATHER,900,57,1,16,21,NULL,700000983318,WC40003A,NULL,PER,1
1061684,H1IN06115DKWC4000399,H1WC40003B 06-N  PAPUC  DAMA,27096C3-1 GREEN ACTION LEATHER,900,57,1,16,21,NULL,700000983319,WC40003B,NULL,PER,1
1061685,H1IL23115DKWC4003399,H1WC40033C 23-L  PAPUC  DAMA,27096C3-2 RED PATENT LEATHER,900,57,1,16,21,NULL,700000983320,WC40033C,NULL,PER,1
1061686,H1IL03115DKWC4003399,H1WC40033D 03-L  PAPUC  DAMA,27096C3-3 APRICOT PATENT LEATHER,900,57,1,16,21,NULL,700000983321,WC40033D,NULL,PER,1
1061688,H1IN52114DKWC4000499,H1WC40004B 52-N  SANDA  DAMA,18078T1-1 BEIGE ACTION LEATHER,900,57,1,15,21,NULL,700000983323,WC40004B,NULL,PER,1
1061704,J7IL23111DKJ74000199,J7J740001A 23-L  PANTOF  DAMA,H551-3750 BORD. CALF PATENT LEATHER N421,928,57,1,12,21,NULL,700000983339,J740001A,NULL,PER,1
1061705,J7IL01111DKJ74000199,J7J740001B 01-L  PANTOF  DAMA,H551-3750 BLACK CALF PATENT LEATHER N423,928,57,1,12,21,NULL,700000983340,J740001B,NULL,PER,1
1061725,JIII01195DKJI4000199,JIJI40001B 01-I  PANTOF VARA  DAMA,XQ675-W492-P8563BT BLACK GOAT SUEDE+MESH,761,57,1,158,21,NULL,700000983360,JI40001B,NULL,PER,1
1061727,JIII23195DKJI4000199,JIJI40001D 23-I  PANTOF VARA  DAMA,XQ675-W492-Y618BT BORD. GOAT SUEDE+MESH,761,57,1,158,21,NULL,700000983362,JI40001D,NULL,PER,1
1061732,JIIN13185DKJI4000499,JIJI40004A 13-N  SABOT CU BARETA  DAMA,3K122-W365-Y1141T WHITE GOAT LEATHER,761,57,1,143,21,NULL,700000983367,JI40004A,NULL,PER,1
1061735,JIINJ1114DKJI4000599,JIJI40005A J1-N  SANDA  DAMA,2Y212-F917-Y1152T PINK AND PURPLE COLOR LEATHER,761,57,1,15,21,NULL,700000983370,JI40005A,NULL,PER,1
1061741,JII197114DKJI4000699,JIJI40006D 97-1  SANDA  DAMA,2Y136-W539-Y1243T GREY COLOR LEATHER,761,57,1,15,21,NULL,700000983376,JI40006D,NULL,PER,1
1061746,JIIN52185DKJI4000999,JIJI40009B 52-N  SABOT CU BARETA  DAMA,3K124-W397-Y810BT BEIGE GOAT LEATHER,761,57,1,143,21,NULL,700000983381,JI40009B,NULL,PER,1
1061754,JIIN52185DKJI4000899,JIJI40008A 52-N  SABOT CU BARETA  DAMA,2K444-W515-Y1109T BEIGE GOAT LEATHER,761,57,1,143,21,NULL,700000983389,JI40008A,NULL,PER,1
1061758,JIIN53114DKJI4000399,JIJI40003D 53-N  SANDA  DAMA,3L49-W379-Y814T PURPLE  GOAT LEATHER,761,57,1,15,21,NULL,700000983393,JI40003D,NULL,PER,1
1061771,JIIN10115DKJI4001999,JIJI40019B 10-N  PAPUC  DAMA,3L99-H815-Y1226T PINK GOAT LEATHER,761,57,1,16,21,NULL,700000983406,JI40019B,NULL,PER,1
1061772,JIIN05185DKJI4002099,JIJI40020A 05-N  SABOT CU BARETA  DAMA,3K62-P18-Y1173T RED GOAT LEATHER,761,57,1,143,21,NULL,700000983407,JI40020A,NULL,PER,1
1061775,JIINC5185DKJI4002099,JIJI40020D C5-N  SABOT CU BARETA  DAMA,3K62-P18-Y1105T PINK GOAT LEATHER,761,57,1,143,21,NULL,700000983410,JI40020D,NULL,PER,1
1061779,JIII12114DKJI4002399,JIJI40023A 12-I  SANDA  DAMA,2L163-F787-Y948T APRICOT DOTS METALIC LEATHER,761,57,1,15,21,NULL,700000983414,JI40023A,NULL,PER,1
1061780,JIIIO7114DKJI4002399,JIJI40023B O7-I  SANDA  DAMA,2L163-F787-Y953T BLACK DOTS METALIC LEATHER,761,57,1,15,21,NULL,700000983415,JI40023B,NULL,PER,1
1061781,JIIN13185DKJI4002499,JIJI40024A 13-N  SABOT CU BARETA  DAMA,3K156-W43-Y1141BT WHITE GOAT LEATHER+PU,761,57,1,143,21,NULL,700000983416,JI40024A,NULL,PER,1
1061783,JII201185DKJI4002599,JIJI40025A 01-2  SABOT CU BARETA  DAMA,3K237-W517-P8563T BLACK GOAT SUEDE,761,57,1,143,21,NULL,700000983418,JI40025A,NULL,PER,1
1061784,JII212185DKJI4002599,JIJI40025B 12-2  SABOT CU BARETA  DAMA,3K237-W517-Y777T GOLD METALIC LEATHER,761,57,1,143,21,NULL,700000983419,JI40025B,NULL,PER,1
1061786,JIIN13185DKJI4002699,JIJI40026B 13-N  SABOT CU BARETA  DAMA,3K29-W304-Y1141BT WHITE GOAT LEATHER+PINK GOAT ACTION PATENT LEATHER,761,57,1,143,21,NULL,700000983421,JI40026B,NULL,PER,1
1061788,JIIN52114DKJI4002799,JIJI40027B 52-N  SANDA  DAMA,3Y13-LM423-Y1109T APRICOT GOAT LEATHER,761,57,1,15,21,NULL,700000983423,JI40027B,NULL,PER,1
1061789,JIII01114DKJI4002799,JIJI40027C 01-I  SANDA  DAMA,3Y13-LM423-P8563T BLACK GOAT SUEDE,761,57,1,15,21,NULL,700000983424,JI40027C,NULL,PER,1
1061790,JIIZC5185DKJI4002899,JIJI40028A C5-Z  SABOT CU BARETA  DAMA,3K237-W518-Y535BT PINK GOAT SUEDE+MESH,761,57,1,143,21,NULL,700000983425,JI40028A,NULL,PER,1
1061791,JIIZ01185DKJI4002899,JIJI40028B 01-Z  SABOT CU BARETA  DAMA,3K237-W518-P8563BT BLACK GOAT SUEDE+MESH,761,57,1,143,21,NULL,700000983426,JI40028B,NULL,PER,1
1061793,JIIZ42185DKJI4002899,JIJI40028D 42-Z  SABOT CU BARETA  DAMA,3K237-W518-Y1118BT NAVY GOAT SUEDE+MESH,761,57,1,143,21,NULL,700000983428,JI40028D,NULL,PER,1
1061818,K3II01111DKK34001099,K3K340010 01-I  PANTOF  DAMA,KL559-YX563-P003 P003  BLACK GOAT SUEDE,935,57,1,12,21,NULL,700000983453,K340010,NULL,PER,1
1061819,K3IN52111DKK34001099,K3K340010A 52-N  PANTOF  DAMA,KL559-YX563-P980 P980  APRICOT GOAT LEATHER ACTION LEATHER,935,57,1,12,21,NULL,700000983454,K340010A,NULL,PER,1
1061826,K3IZ03185DKK34001399,K3K340013 03-Z  SABOT CU BARETA  DAMA,KL592-E185-P843 P843  APRICOT GOAT SUEDE,935,57,1,143,21,NULL,700000983461,K340013,NULL,PER,1
1061827,K3IZ01185DKK34001399,K3K340013A 01-Z  SABOT CU BARETA  DAMA,KL592-E185-P003 P003  BLACK GOAT SUEDE,935,57,1,143,21,NULL,700000983462,K340013A,NULL,PER,1
1061828,K3II01195DKK34001499,K3K340014 01-I  PANTOF VARA  DAMA,KL592-E218-P003 P003  BLACK GOAT SUEDE,935,57,1,158,21,NULL,700000983463,K340014,NULL,PER,1
1061832,K3II14114DKK34001799,K3K340017A 14-I  SANDA  DAMA,KL569-E119-P696 P696 GREY COLOR LEATHER,935,57,1,15,21,NULL,700000983467,K340017A,NULL,PER,1
1061833,K3II01114DKK34001799,K3K340017B 01-I  SANDA  DAMA,KL569-E119-P982 P982 BLACK COLOR LEATHER,935,57,1,15,21,NULL,700000983468,K340017B,NULL,PER,1
1061839,K3II01185DKK34001999,K3K340019 01-I  SABOT CU BARETA  DAMA,KL204-E155-P003 P003 BLACK GOAT SUEDE,935,57,1,143,21,NULL,700000983474,K340019,NULL,PER,1
1061854,K3II01185DKK34003299,K3K340032 01-I  SABOT CU BARETA  DAMA,KL204-E158-P003 P003 BLACK GOAT SUEDE,935,57,1,143,21,NULL,700000983489,K340032,NULL,PER,1
1061855,K3IN13114DKK34003399,K3K340033 13-N  SANDA  DAMA,KL533-E103-P986 P986 BEIGE WHITE GOAT LEATHER  ACTION LEATHER,935,57,1,15,21,NULL,700000983490,K340033,NULL,PER,1
1061863,K3II01111DKK34003899,K3K340038 01-I  PANTOF  DAMA,KL547-E107-P003 P003 BLACK GOAT SUEDE,935,57,1,12,21,NULL,700000983498,K340038,NULL,PER,1
1061866,K3II03114DKK34004099,K3K340040 03-I  SANDA  DAMA,KL597-E199-P843 P843 APRICOT GOAT SUEDE,935,57,1,15,21,NULL,700000983501,K340040,NULL,PER,1
1061868,K3IN52114DKK34004099,K3K340040B 52-N  SANDA  DAMA,KL597-E199-P980 P980 BEIGE GOAT LEATHER ACTION LEATHER,935,57,1,15,21,NULL,700000983503,K340040B,NULL,PER,1
1061871,JYIIO7185DKJY4002699,JYJY40026A O7-I  SABOT CU BARETA  DAMA,1FA357-796-C251-C190 BLACK GREY COATED ACTION LEATHER,757,57,1,143,21,NULL,700000983506,JY40026A,NULL,PER,1
1061872,JYII52185DKJY4002699,JYJY40026B 52-I  SABOT CU BARETA  DAMA,1FA357-796-C238-C213 APRICOT COATED ACTION LEATHER,757,57,1,143,21,NULL,700000983507,JY40026B,NULL,PER,1
1061873,JYII14185DKJY4002699,JYJY40026C 14-I  SABOT CU BARETA  DAMA,1FA357-796-C208-C127 GREY WHITE COATED ACTION LEATHER,757,57,1,143,21,NULL,700000983508,JY40026C,NULL,PER,1
1061879,JYIN03111DKJY4002199,JYJY40021D 03-N  PANTOF  DAMA,A1136-700-C182 APRICOT  ACTION LEATHER,757,57,1,12,21,NULL,700000983514,JY40021D,NULL,PER,1
1061908,JYII07115DKJY4001899,JYJY40018B 07-I  PAPUC  DAMA,A1083-703-H93 BLUE GOAT SUEDE,757,57,1,16,21,NULL,700000983543,JY40018B,NULL,PER,1
1061913,JYII01111DKJY4000499,JYJY40004A 01-I  PANTOF  DAMA,A1205-703-Y36 BLACK GOAT SUEDE,757,57,1,12,21,NULL,700000983548,JY40004A,NULL,PER,1
1061924,WQINJ8185DKWQ4000399,WQWQ40003C J8-N  SABOT CU BARETA  DAMA,Y457365614-Y086AL LIGHT YELLOW SHEEP SKIN,772,57,1,143,21,NULL,700000983559,WQ40003C,NULL,PER,1
1062014,IZISJ1115DK717810999,IZ7178.109.26759 J1-S  PAPUC  DAMA,26759 NAPA SNAKE FLEX/NP FLOATHER NATURE 94643-CREAM 985/PEACH 1038,481,57,1,16,21,NULL,700000983649,7178.109.26759,NULL,PER,1
1062017,IZIS03115DK718310099,IZ7183.100.21736 03-S  PAPUC  DAMA,21736 NAPA FLOATHER NATURE 89673-TAN 1080,481,57,1,16,21,NULL,700000983652,7183.100.21736,NULL,PER,1
1062035,2GIN40114DK801019999,2G80101 40-N  SANDA  DAMA,MILITAR,1163,57,1,15,21,NULL,700000983670,80101,NULL,PER,1
1062037,2GIN55114DK801019999,2G80101 55-N  SANDA  DAMA,ARCILLA,1163,57,1,15,21,NULL,700000983672,80101,NULL,PER,1
1062039,2GIN03114DK503019999,2G50301 03-N  SANDA  DAMA,LONDRES,1163,57,1,15,21,NULL,700000983674,50301,NULL,PER,1
1062041,2GINC5114DK503019999,2G50301 C5-N  SANDA  DAMA,SIDNEY,1163,57,1,15,21,NULL,700000983676,50301,NULL,PER,1
1062048,2GINL2114DK801029999,2G80102 L2-N  SANDA  DAMA,NEGRO MONROVIA,1163,57,1,15,21,NULL,700000983683,80102,NULL,PER,1
