ID,DocTypeXRP,NrDocument,ITEM_CODE,ITEM_QTY,XRP_DOC_VALOARE_fara_TVA,XRP_DOC_TVA,XRP_DOC_PROCENT_TVA,XRP_DOC_VALOARE_TOTALA,XRP_LINIE_IS_WITH_VAT,XRP_LINIE_VALOARE_fara_TVA,XRP_LINIE_TVA,XRP_LINIE_PROC_TVA
80263,INV,VFDD0018,OTYN01112BK27751BL99,8.000000,1064.0000,202.1600,0.1900,1266.1600,LINE_INCLUDE_VAT,1064.0000,202.1600,0.1900
104086,CRM,RDSK30,OEGN81185DK877866599,2.000000,88.1600,0.0000,0.0000,88.1600,ZERO,88.1600,0.0000,0.0000
117720,INV,VFDD00117573,SUIN01114DK029099999,16.000000,2496.0000,474.2400,0.1900,2970.2400,LINE_INCLUDE_VAT,2496.0000,474.2400,0.1900
118126,INV,VFDD00117764,SUIN52185DK001999999,16.000000,5120.0000,972.8000,0.1900,6092.8000,LINE_INCLUDE_VAT,2656.0000,504.6400,0.1900
118127,INV,VFDD00117764,SUIN01185DK001999999,16.000000,5120.0000,972.8000,0.1900,6092.8000,LINE_INCLUDE_VAT,2464.0000,468.1600,0.1900
118576,INV,VFDD00118149,OTIN01111BKYD9515099,10.000000,1472.5000,279.7800,0.1900,1752.2800,LINE_INCLUDE_VAT,1472.5000,279.7800,0.1900
131450,INV,VFDD0019481,JIGZC5114DKJI2000499,6.000000,1031.7000,196.0200,0.1900,1227.7200,LINE_INCLUDE_VAT,1031.7000,196.0200,0.1900
131619,INV,VFDD0019668,Z9GNC5114DKL09925899,6.000000,1265.4000,240.4300,0.1900,1505.8300,LINE_INCLUDE_VAT,1265.4000,240.4300,0.1900
176982,CRM,338,NULL,1.000000,34.0000,0.0000,0.0000,34.0000,ZERO,34.0000,0.0000,0.0000
177005,CRM,471,NULL,1.000000,1634.0000,0.0000,0.0000,1634.0000,ZERO,1634.0000,0.0000,0.0000
259222,INV,VFDD00125256,3MKN01111BK116699999,8.000000,1824.0000,346.5600,0.1900,2170.5600,LINE_INCLUDE_VAT,1824.0000,346.5600,0.1900
259448,CRM,VRDD0171534,JIIN12114DKMX8549999,1.000000,187.0000,35.5300,0.1900,222.5300,LINE_INCLUDE_VAT,187.0000,35.5300,0.1900
285396,INV,VFDD00128173,SL61000.0906813,12.000000,324.9600,68.2400,0.2100,393.2000,LINE_INCLUDE_VAT,119.7600,25.1500,0.2100
285413,INV,VFDD00128173,SLYZ88433UK090139399,12.000000,324.9600,68.2400,0.2100,393.2000,LINE_INCLUDE_VAT,205.2000,43.0900,0.2100
289440,INV,VFDD00128438,M4MIC5111DKM48000899,10.000000,2800.0000,588.0000,0.2100,3388.0000,LINE_INCLUDE_VAT,1400.0000,294.0000,0.2100
289524,INV,VFDD00128405,3OM297111DKLY6001299,10.000000,3534.0000,742.1400,0.2100,4276.1400,LINE_INCLUDE_VAT,1767.0000,371.0700,0.2100
289620,INV,VFDD00128438,M4MI03111DKM48000899,10.000000,2800.0000,588.0000,0.2100,3388.0000,LINE_INCLUDE_VAT,1400.0000,294.0000,0.2100
289648,CRM,VRDD0171763,E6JN01112BKE65001199,1.000000,184.0000,34.9600,0.1900,218.9600,LINE_INCLUDE_VAT,184.0000,34.9600,0.1900
289686,INV,VFDD00128405,3OM215111DKLY6001299,10.000000,3534.0000,742.1400,0.2100,4276.1400,LINE_INCLUDE_VAT,1767.0000,371.0700,0.2100
83248,INV,VFDD0019811,Z9GN81185DK475218599,6.000000,7358.7000,1398.1400,0.1900,8756.8400,LINE_INCLUDE_VAT,1242.6000,236.0900,0.1900
83249,INV,VFDD0019811,Z9GN52185DK347107599,6.000000,7358.7000,1398.1400,0.1900,8756.8400,LINE_INCLUDE_VAT,1225.5000,232.8400,0.1900
123818,INV,VFDD0012572,SUEN01114DK012T99999,8.000000,7848.0000,1491.1200,0.1900,9339.1200,LINE_INCLUDE_VAT,856.0000,162.6400,0.1900
123819,INV,VFDD0012572,SUEN01185DK019999999,8.000000,7848.0000,1491.1200,0.1900,9339.1200,LINE_INCLUDE_VAT,960.0000,182.4000,0.1900
123820,INV,VFDD0012572,SUEN01185DK019999999,1.000000,7848.0000,1491.1200,0.1900,9339.1200,LINE_INCLUDE_VAT,120.0000,22.8000,0.1900
123821,INV,VFDD0012572,SUEN02116DK0908C9999,20.000000,7848.0000,1491.1200,0.1900,9339.1200,LINE_INCLUDE_VAT,2560.0000,486.4000,0.1900
123822,INV,VFDD0012572,SUEN03116DK092099999,10.000000,7848.0000,1491.1200,0.1900,9339.1200,LINE_INCLUDE_VAT,1320.0000,250.8000,0.1900
123823,INV,VFDD0012572,SUEN03185DK028099999,8.000000,7848.0000,1491.1200,0.1900,9339.1200,LINE_INCLUDE_VAT,1160.0000,220.4000,0.1900
123824,INV,VFDD0012572,SUEN52114DK012T99999,8.000000,7848.0000,1491.1200,0.1900,9339.1200,LINE_INCLUDE_VAT,872.0000,165.6800,0.1900
181453,INV,VDSK557,JGHO01112DK831349999,10.000000,4730.9900,0.0000,0.0000,4730.9900,ZERO,439.7000,0.0000,0.0000
181454,INV,VDSK557,JGHO01112DK831349999,20.000000,4730.9900,0.0000,0.0000,4730.9900,ZERO,879.4000,0.0000,0.0000
181455,INV,VDSK557,JGHO01112DK831349999,10.000000,4730.9900,0.0000,0.0000,4730.9900,ZERO,439.7000,0.0000,0.0000
181456,INV,VDSK557,JGHO01112DK831349999,10.000000,4730.9900,0.0000,0.0000,4730.9900,ZERO,439.7000,0.0000,0.0000
181457,INV,VDSK557,JGHO01112DK831349999,10.000000,4730.9900,0.0000,0.0000,4730.9900,ZERO,439.7000,0.0000,0.0000
181458,INV,VDSK557,JGHO01112DK831349999,5.000000,4730.9900,0.0000,0.0000,4730.9900,ZERO,219.8500,0.0000,0.0000
12143,INV,VDSK1404,OEKN03185DK115775899,6.000000,2590.6400,0.0000,0.0000,2590.6400,ZERO,282.2400,0.0000,0.0000
12165,INV,VDSK1404,OEKN13114DK115884199,6.000000,2590.6400,0.0000,0.0000,2590.6400,ZERO,285.7200,0.0000,0.0000
12186,INV,VDSK1404,OEKN41185DK115764499,6.000000,2590.6400,0.0000,0.0000,2590.6400,ZERO,285.7200,0.0000,0.0000
39273,INV,VFDD0012091,D0E1M2114DK072200699,6.000000,7958.0000,1512.0200,0.1900,9470.0200,LINE_INCLUDE_VAT,1032.0000,196.0800,0.1900
39274,INV,VFDD0012091,D0EE15115DK071407399,6.000000,7958.0000,1512.0200,0.1900,9470.0200,LINE_INCLUDE_VAT,942.0000,178.9800,0.1900
39275,INV,VFDD0012091,D0EE97114DK071100499,6.000000,7958.0000,1512.0200,0.1900,9470.0200,LINE_INCLUDE_VAT,1002.0000,190.3800,0.1900
39276,INV,VFDD0012091,J7EI01114DKH26799999,6.000000,7958.0000,1512.0200,0.1900,9470.0200,LINE_INCLUDE_VAT,1122.0000,213.1800,0.1900
39277,INV,VFDD0012091,JIEI01114DKK18999999,8.000000,7958.0000,1512.0200,0.1900,9470.0200,LINE_INCLUDE_VAT,1416.0000,269.0400,0.1900
39278,INV,VFDD0012091,JIEIH1114DKR10499999,8.000000,7958.0000,1512.0200,0.1900,9470.0200,LINE_INCLUDE_VAT,1376.0000,261.4400,0.1900
39279,INV,VFDD0012091,K3EI01114DKWL44ZX299,6.000000,7958.0000,1512.0200,0.1900,9470.0200,LINE_INCLUDE_VAT,1068.0000,202.9200,0.1900
53762,INV,VFDD00112345,J8FN01111DKB21601999,10.000000,1213.2000,230.5100,0.1900,1443.7100,LINE_INCLUDE_VAT,1213.2000,230.5100,0.1900
54490,INV,VFDD00112777,JIHNB2112DKJI3006399,8.000000,1991.2000,378.3300,0.1900,2369.5300,LINE_INCLUDE_VAT,1991.2000,378.3300,0.1900
55190,INV,VFDD00113221,K3HN01112DKK33002099,6.000000,7921.1000,1505.0100,0.1900,9426.1100,LINE_INCLUDE_VAT,1539.0000,292.4100,0.1900
55191,INV,VFDD00113221,K3HI01112DKK33003999,8.000000,7921.1000,1505.0100,0.1900,9426.1100,LINE_INCLUDE_VAT,1915.2000,363.8900,0.1900
55192,INV,VFDD00113221,K3HI01112DKK33010899,8.000000,7921.1000,1505.0100,0.1900,9426.1100,LINE_INCLUDE_VAT,1816.4000,345.1200,0.1900
55193,INV,VFDD00113221,WQHL51111DKWQ3002399,6.000000,7921.1000,1505.0100,0.1900,9426.1100,LINE_INCLUDE_VAT,1339.5000,254.5000,0.1900
55194,INV,VFDD00113221,WQHL01111DKWQ3002399,6.000000,7921.1000,1505.0100,0.1900,9426.1100,LINE_INCLUDE_VAT,1311.0000,249.0900,0.1900
66648,INV,VFDD00119413,E6JN02111BKE65002799,10.000000,1729.0000,328.5100,0.1900,2057.5100,LINE_INCLUDE_VAT,1729.0000,328.5100,0.1900
80529,INV,VFDD0018080,E6GT14195BKE62001899,10.000000,2652.2000,503.9200,0.1900,3156.1200,LINE_INCLUDE_VAT,1354.3000,257.3200,0.1900
80530,INV,VFDD0018080,E6GT01195BKE62001799,10.000000,2652.2000,503.9200,0.1900,3156.1200,LINE_INCLUDE_VAT,1297.9000,246.6000,0.1900
80804,INV,VFDD0018175,B1GN01111BKRE2000599,10.000000,13167.1000,2501.7500,0.1900,15668.8500,LINE_INCLUDE_VAT,1570.6000,298.4100,0.1900
80805,INV,VFDD0018175,L1GN01111BK515379999,20.000000,13167.1000,2501.7500,0.1900,15668.8500,LINE_INCLUDE_VAT,3216.6000,611.1500,0.1900
80806,INV,VFDD0018175,L1GN01111BK515379999,10.000000,13167.1000,2501.7500,0.1900,15668.8500,LINE_INCLUDE_VAT,1608.3000,305.5800,0.1900
80807,INV,VFDD0018175,L1GN01111BKL12000199,10.000000,13167.1000,2501.7500,0.1900,15668.8500,LINE_INCLUDE_VAT,1655.3000,314.5100,0.1900
80808,INV,VFDD0018175,L1GN02111BKL12000199,10.000000,13167.1000,2501.7500,0.1900,15668.8500,LINE_INCLUDE_VAT,1721.1000,327.0100,0.1900
80809,INV,VFDD0018175,L1GN02111BKL12001799,10.000000,13167.1000,2501.7500,0.1900,15668.8500,LINE_INCLUDE_VAT,1749.3000,332.3700,0.1900
80810,INV,VFDD0018175,L1GN01111BKL12001799,10.000000,13167.1000,2501.7500,0.1900,15668.8500,LINE_INCLUDE_VAT,1645.9000,312.7200,0.1900
81244,INV,VFDD0018470,E6GN02111BKE62001599,10.000000,6103.9000,1159.7400,0.1900,7263.6400,LINE_INCLUDE_VAT,1645.9000,312.7200,0.1900
81245,INV,VFDD0018470,T1GE01111DKTD2000599,10.000000,6103.9000,1159.7400,0.1900,7263.6400,LINE_INCLUDE_VAT,1486.0000,282.3400,0.1900
81246,INV,VFDD0018470,T1GN52114DKTD2000299,10.000000,6103.9000,1159.7400,0.1900,7263.6400,LINE_INCLUDE_VAT,1486.0000,282.3400,0.1900
81247,INV,VFDD0018470,T1GEC5111DKTD2000599,10.000000,6103.9000,1159.7400,0.1900,7263.6400,LINE_INCLUDE_VAT,1486.0000,282.3400,0.1900
6543,INV,VFDD00124371,6VKN02111DK102249299,6.000000,5526.0000,1049.9400,0.1900,6575.9400,LINE_INCLUDE_VAT,1140.0000,216.6000,0.1900
6544,INV,VFDD00124371,D7KN01115DKA61K84299,6.000000,5526.0000,1049.9400,0.1900,6575.9400,LINE_INCLUDE_VAT,1074.0000,204.0600,0.1900
69576,INV,VFDD00120886,SL52000.0905525,3.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,57.0000,10.8300,0.1900
69577,INV,VFDD00120886,SLYZ88433UK090139399,24.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,410.4000,77.9800,0.1900
69578,INV,VFDD00120886,SLYZ01433UK090139499,24.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,410.4000,77.9800,0.1900
69579,INV,VFDD00120886,SLYB13433BS690499913,2.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,15.2000,2.8900,0.1900
69580,INV,VFDD00120886,SLYB13433BS690499915,4.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,30.4000,5.7800,0.1900
69581,INV,VFDD00120886,SLYB13433DS690499907,5.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,38.0000,7.2200,0.1900
69582,INV,VFDD00120886,SLYB13433DS690499909,5.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,38.0000,7.2200,0.1900
69583,INV,VFDD00120886,SLYB13433DS690499911,5.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,38.0000,7.2200,0.1900
69584,INV,VFDD00120886,SLYN03433BS691199915,3.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,44.1900,8.4000,0.1900
69585,INV,VFDD00120886,SLYN03433BS691199917,3.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,44.1900,8.4000,0.1900
69586,INV,VFDD00120886,SLYN03433DS691199907,3.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,44.1900,8.4000,0.1900
69587,INV,VFDD00120886,SLYN03433DS691199909,3.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,44.1900,8.4000,0.1900
69588,INV,VFDD00120886,SLYN03433DS691199911,3.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,44.1900,8.4000,0.1900
69589,INV,VFDD00120886,SLYD03433DS692099903,2.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,7.6000,1.4400,0.1900
69590,INV,VFDD00120886,SLYD03433DS692099907,5.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,19.0000,3.6100,0.1900
69591,INV,VFDD00120886,SLYD03433DS692099909,2.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,7.6000,1.4400,0.1900
69592,INV,VFDD00120886,SL52000.0906625,24.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,387.6000,73.6400,0.1900
69593,INV,VFDD00120886,SL52000.0905764,3.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,42.7500,8.1200,0.1900
69594,INV,VFDD00120886,SL52000.0905865,6.000000,2430.0000,461.7200,0.1900,2891.7200,LINE_INCLUDE_VAT,96.9000,18.4100,0.1900
110171,INV,VFDD00111905,7CHN02111BKCJ3000199,10.000000,1510.5000,287.0000,0.1900,1797.5000,LINE_INCLUDE_VAT,1510.5000,287.0000,0.1900
128256,INV,VFDD0016690,7CGN01111BKCJ2200899,20.000000,3380.0000,642.2000,0.1900,4022.2000,LINE_INCLUDE_VAT,3380.0000,642.2000,0.1900
105782,INV,VDSK113,V4FN01112DKVA0001099,8.000000,1711.5600,0.0000,0.0000,1711.5600,ZERO,331.1200,0.0000,0.0000
105783,INV,VDSK113,V1FN01112DKBJ0001799,6.000000,1711.5600,0.0000,0.0000,1711.5600,ZERO,240.6600,0.0000,0.0000
105784,INV,VDSK113,HMFNC2111DKHM0003199,6.000000,1711.5600,0.0000,0.0000,1711.5600,ZERO,271.5000,0.0000,0.0000
105785,INV,VDSK113,HMFNC2112DKHM0000699,6.000000,1711.5600,0.0000,0.0000,1711.5600,ZERO,308.7000,0.0000,0.0000
105786,INV,VDSK113,W1FL01112DKW10001899,8.000000,1711.5600,0.0000,0.0000,1711.5600,ZERO,250.8800,0.0000,0.0000
105787,INV,VDSK113,HMFN03112DKHM0000699,6.000000,1711.5600,0.0000,0.0000,1711.5600,ZERO,308.7000,0.0000,0.0000
119405,INV,VFDD00118801,ICJN01111DK656180999,20.000000,3840.0000,729.6000,0.1900,4569.6000,LINE_INCLUDE_VAT,3840.0000,729.6000,0.1900
120313,INV,VFDD00119456,K3JN01112DKK35003599,6.000000,4590.4000,872.1700,0.1900,5462.5700,LINE_INCLUDE_VAT,1464.9000,278.3300,0.1900
120314,INV,VFDD00119456,V7JN01113DKA34961B99,8.000000,4590.4000,872.1700,0.1900,5462.5700,LINE_INCLUDE_VAT,1808.8000,343.6700,0.1900
120315,INV,VFDD00119456,Z9JO01112DK21B224999,6.000000,4590.4000,872.1700,0.1900,5462.5700,LINE_INCLUDE_VAT,1316.7000,250.1700,0.1900
178120,INV,VDCZ363,B2HZ01112DK18J861099,8.000000,34690.1600,0.0000,0.0000,34690.1600,ZERO,10235.3600,0.0000,0.0000
178121,INV,VDCZ363,JIHN01112DKJI3007499,8.000000,34690.1600,0.0000,0.0000,34690.1600,ZERO,10704.6400,0.0000,0.0000
178122,INV,VDCZ363,JYHI011G7DKJY3002699,8.000000,34690.1600,0.0000,0.0000,34690.1600,ZERO,13750.1600,0.0000,0.0000
273986,INV,VDSK2014,H4LIL2112DK31659R999,6.000000,13954.4000,0.0000,0.0000,13954.4000,ZERO,288.0000,0.0000,0.0000
253294,INV,VFDD00124637,1WKT07185DK704289999,10.000000,6593.0000,1252.6800,0.1900,7845.6800,LINE_INCLUDE_VAT,1026.0000,194.9400,0.1900
253314,INV,VFDD00124637,W1KN06114DKW16003699,10.000000,6593.0000,1252.6800,0.1900,7845.6800,LINE_INCLUDE_VAT,1140.0000,216.6000,0.1900
253367,INV,VDSK1763,Z9KN12185DK108E36799,6.000000,1218.3000,0.0000,0.0000,1218.3000,ZERO,243.6600,0.0000,0.0000
253385,INV,VDSK1763,Z9KN12185DK108E36799,6.000000,1218.3000,0.0000,0.0000,1218.3000,ZERO,243.6600,0.0000,0.0000
253392,INV,VFDD00124637,W1KL03115DKW16004599,10.000000,6593.0000,1252.6800,0.1900,7845.6800,LINE_INCLUDE_VAT,1187.5000,225.6300,0.1900
253448,INV,VFDD00124637,1WKT01185DK704289999,10.000000,6593.0000,1252.6800,0.1900,7845.6800,LINE_INCLUDE_VAT,1026.0000,194.9400,0.1900
253472,INV,VFDD00124637,W1KL01115DKW16004599,10.000000,6593.0000,1252.6800,0.1900,7845.6800,LINE_INCLUDE_VAT,1187.5000,225.6300,0.1900
265108,INV,VFDD00125971,J8LNC4111DKJ87000899,8.000000,5952.0000,1249.9200,0.2100,7201.9200,LINE_INCLUDE_VAT,1224.0000,257.0400,0.2100
265337,INV,VFDD00125971,JILL01111DKJI5005199,8.000000,5952.0000,1249.9200,0.2100,7201.9200,LINE_INCLUDE_VAT,1648.0000,346.0800,0.2100
265444,INV,VFDD00125971,JILN01111DKJI6001699,8.000000,5952.0000,1249.9200,0.2100,7201.9200,LINE_INCLUDE_VAT,1592.0000,334.3200,0.2100
265486,INV,VFDD00125971,JILI01111DKJI6002099,8.000000,5952.0000,1249.9200,0.2100,7201.9200,LINE_INCLUDE_VAT,1488.0000,312.4800,0.2100
265840,INV,VFDD00126164,ICLN01112DK856370999,8.000000,9672.0000,2031.1200,0.2100,11703.1200,LINE_INCLUDE_VAT,1416.0000,297.3600,0.2100
265884,INV,VFDD00126164,ICLN01113DK856708999,16.000000,9672.0000,2031.1200,0.2100,11703.1200,LINE_INCLUDE_VAT,4000.0000,840.0000,0.2100
265976,INV,VDSK1840,JYLI01112DKJY7001199,8.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,375.5200,0.0000,0.0000
266000,INV,VFDD00126164,JILI01112DKJI7002499,16.000000,9672.0000,2031.1200,0.2100,11703.1200,LINE_INCLUDE_VAT,4256.0000,893.7600,0.2100
266015,INV,VDSK1840,JILI01112DKJI7002499,8.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,412.4000,0.0000,0.0000
266037,INV,VDSK1840,K3LL01112DKK35000799,6.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,279.3600,0.0000,0.0000
266102,INV,VDSK1840,K3LL01112DKQV0004399,6.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,350.7600,0.0000,0.0000
266125,INV,VDSK1840,JYLI01112DKJY7003499,6.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,304.1400,0.0000,0.0000
266173,INV,VDSK1840,K3LI01112DKK37003599,8.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,412.4000,0.0000,0.0000
266196,INV,VDSK1840,K3LI01112DKK37002799,6.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,338.1000,0.0000,0.0000
266238,INV,VDSK1840,JGLO01112DK831349999,6.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,264.9600,0.0000,0.0000
266260,INV,VDSK1840,K3LE01112DKK37000799,6.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,331.8000,0.0000,0.0000
266283,INV,VDSK1840,K3LI01112DKK37000999,6.000000,3371.2400,0.0000,0.0000,3371.2400,ZERO,301.8000,0.0000,0.0000
267202,INV,VDSK1910,JILZ01113DKJI3000799,10.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,561.0000,0.0000,0.0000
267219,INV,VDSK1910,JILZ01113DKJI3000799,10.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,561.0000,0.0000,0.0000
267226,INV,VDSK1910,JILO23112DKJI7001699,6.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,325.8000,0.0000,0.0000
267288,INV,VDSK1910,JILZ01113DKJI3000799,10.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,561.0000,0.0000,0.0000
267295,INV,VDSK1910,JILO23112DKJI7001699,6.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,325.8000,0.0000,0.0000
267309,INV,VDSK1910,JILZ01113DKJI3000799,10.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,561.0000,0.0000,0.0000
267315,INV,VDSK1910,JILE01112DKJI7002399,6.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,324.6000,0.0000,0.0000
267329,INV,VDSK1910,JILZ01113DKJI3000799,10.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,561.0000,0.0000,0.0000
267336,INV,VDSK1910,JILE01112DKJI7002399,6.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,324.6000,0.0000,0.0000
267374,INV,VDSK1910,JILZ01113DKJI3000799,10.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,561.0000,0.0000,0.0000
267381,INV,VDSK1910,JILE01112DKJI7002399,10.000000,11478.8000,0.0000,0.0000,11478.8000,ZERO,541.0000,0.0000,0.0000
178167,INV,VDCZ374,F6HL23111DKF63000199,6.000000,23011.1000,0.0000,0.0000,23011.1000,ZERO,6726.1200,0.0000,0.0000
178168,INV,VDCZ374,K3HI01112DKK33012499,6.000000,23011.1000,0.0000,0.0000,23011.1000,ZERO,7316.8200,0.0000,0.0000
178202,INV,VDCZ383,K3HI01112DKK33006299,8.000000,36171.5000,0.0000,0.0000,36171.5000,ZERO,9590.2400,0.0000,0.0000
178203,INV,VDCZ383,K3HL01111DKK33012699,8.000000,36171.5000,0.0000,0.0000,36171.5000,ZERO,9177.9200,0.0000,0.0000
178204,INV,VDCZ383,K3HI01112DKK33003999,6.000000,36171.5000,0.0000,0.0000,36171.5000,ZERO,7699.7400,0.0000,0.0000
178205,INV,VDCZ383,K3HI01112DKK33010899,8.000000,36171.5000,0.0000,0.0000,36171.5000,ZERO,9703.6000,0.0000,0.0000
178651,INV,VDSK1035,JIIL05111DKJI4007799,8.000000,1517.4600,0.0000,0.0000,1517.4600,ZERO,311.2800,0.0000,0.0000
178652,INV,VDSK1035,9CIN06114DK134212299,8.000000,1517.4600,0.0000,0.0000,1517.4600,ZERO,254.6400,0.0000,0.0000
178653,INV,VDSK1035,JIIN15114DKJI4006699,6.000000,1517.4600,0.0000,0.0000,1517.4600,ZERO,222.6000,0.0000,0.0000
178654,INV,VDSK1035,W1IN13114DKW14001899,10.000000,1517.4600,0.0000,0.0000,1517.4600,ZERO,244.3000,0.0000,0.0000
71308,INV,VFDD0012409,PPEN40114DK103599999,10.000000,10636.2000,2020.8900,0.1900,12657.0900,LINE_INCLUDE_VAT,779.0000,148.0100,0.1900
71309,INV,VFDD0012409,PPEN53114DK109199999,10.000000,10636.2000,2020.8900,0.1900,12657.0900,LINE_INCLUDE_VAT,779.0000,148.0100,0.1900
71310,INV,VFDD0012409,ICE208114DK157060999,12.000000,10636.2000,2020.8900,0.1900,12657.0900,LINE_INCLUDE_VAT,1311.0000,249.0900,0.1900
71311,INV,VFDD0012409,ICEN01115BK153000999,10.000000,10636.2000,2020.8900,0.1900,12657.0900,LINE_INCLUDE_VAT,1140.0000,216.6000,0.1900
71312,INV,VFDD0012409,D4EN01114DK370099999,10.000000,10636.2000,2020.8900,0.1900,12657.0900,LINE_INCLUDE_VAT,940.5000,178.7000,0.1900
82290,INV,VFDD0019257,7GGN52195DK605899999,8.000000,9591.2000,1822.3300,0.1900,11413.5300,LINE_INCLUDE_VAT,1687.2000,320.5700,0.1900
82291,INV,VFDD0019257,JIGN01111DKJI2010099,8.000000,9591.2000,1822.3300,0.1900,11413.5300,LINE_INCLUDE_VAT,1656.8000,314.7900,0.1900
82292,INV,VFDD0019257,JIGI01111DKJI2009999,8.000000,9591.2000,1822.3300,0.1900,11413.5300,LINE_INCLUDE_VAT,1565.6000,297.4600,0.1900
82293,INV,VFDD0019257,JIGIJ9111DKJI2010199,8.000000,9591.2000,1822.3300,0.1900,11413.5300,LINE_INCLUDE_VAT,1512.4000,287.3600,0.1900
82294,INV,VFDD0019257,JIGI97111DKJI2010199,8.000000,9591.2000,1822.3300,0.1900,11413.5300,LINE_INCLUDE_VAT,1512.4000,287.3600,0.1900
82295,INV,VFDD0019257,JIGI01195DKJI2011599,8.000000,9591.2000,1822.3300,0.1900,11413.5300,LINE_INCLUDE_VAT,1656.8000,314.7900,0.1900
82964,INV,VFDD0019591,GBGN52185DK215409999,6.000000,1293.9000,245.8400,0.1900,1539.7400,LINE_INCLUDE_VAT,1293.9000,245.8400,0.1900
109805,INV,VFDD00111571,X4HN01111DKX43001399,8.000000,3944.4000,749.4300,0.1900,4693.8300,LINE_INCLUDE_VAT,912.0000,173.2800,0.1900
109806,INV,VFDD00111571,X4HL01111DKX43001299,8.000000,3944.4000,749.4300,0.1900,4693.8300,LINE_INCLUDE_VAT,1033.6000,196.3800,0.1900
109807,INV,VFDD00111571,X4HL01111DKX40000799,8.000000,3944.4000,749.4300,0.1900,4693.8300,LINE_INCLUDE_VAT,1041.2000,197.8300,0.1900
109808,INV,VFDD00111571,X4HL01111DKX40000899,8.000000,3944.4000,749.4300,0.1900,4693.8300,LINE_INCLUDE_VAT,957.6000,181.9400,0.1900
122803,INV,VFDD00121124,3MIN16111BK330069999,10.000000,2071.0000,393.4900,0.1900,2464.4900,LINE_INCLUDE_VAT,2071.0000,393.4900,0.1900
122908,INV,VFDD00121208,3MIN01111BK330069999,10.000000,2071.0000,393.4900,0.1900,2464.4900,LINE_INCLUDE_VAT,2071.0000,393.4900,0.1900
181109,INV,VDSK46,QVEI01114DKZ551R5299,32.000000,7244.2400,0.0000,0.0000,7244.2400,ZERO,1062.4000,0.0000,0.0000
181110,INV,VDSK46,JIEN14114DKMX8559999,16.000000,7244.2400,0.0000,0.0000,7244.2400,ZERO,588.6400,0.0000,0.0000
181111,INV,VDSK46,JIEN52114DKMX8559999,40.000000,7244.2400,0.0000,0.0000,7244.2400,ZERO,1471.6000,0.0000,0.0000
181112,INV,VDSK46,JYEI01195DK1H3870599,40.000000,7244.2400,0.0000,0.0000,7244.2400,ZERO,1380.0000,0.0000,0.0000
181113,INV,VDSK46,OEEN13185DK104056199,40.000000,7244.2400,0.0000,0.0000,7244.2400,ZERO,1415.2000,0.0000,0.0000
181114,INV,VDSK46,OEEN13195DK705962699,40.000000,7244.2400,0.0000,0.0000,7244.2400,ZERO,1326.4000,0.0000,0.0000
